,DATE,OUTFLOW,INFLOW,CATEGORY,ACCOUNT,MEMO,STATUS,UUID
,03/01/2025,"€4,39","€0,00",Auto Maintenance,💰 Checking,Manteiga de Amendoim,✅,
,04/01/2025,"€40,00","€0,00",G,💳 Revolut,G,✅,
,04/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,05/01/2025,"€38,92","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,06/01/2025,"€1,04","€0,00",Auto Maintenance,💰 Checking,Manutenção de conta,✅,
,07/01/2025,"€14,00","€0,00",Auto Maintenance,💰 Checking,Viagens Metro,✅,
,07/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,08/01/2025,"€1,85","€0,00",Fun Money,💰 Checking,Café c Roddy Rhodes,✅,
,09/01/2025,"€4,70","€0,00",Fun Money,💰 Checking,Café c Ditto e Titi,✅,
,09/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,09/01/2025,"€9,50","€0,00",G,💳 Revolut,Amber Leaf,✅,
,10/01/2025,,,,,,✅,
,11/01/2025,"€69,87","€0,00",Auto Maintenance,💳 Revolut,Piaçabas + Champôs + Máquina de Café + Devolução de 1 piaçaba,✅,
,11/01/2025,"€9,25","€0,00",Auto Maintenance,💰 Checking,Cópia chaves,✅,
,12/01/2025,"€11,10","€0,00",Auto Maintenance,💳 Revolut,Offshore c/ prod + iqada velha,✅,
,12/01/2025,"€2,14","€0,00",Auto Maintenance,💰 Checking,Abacaxi Mãe,✅,
,13/01/2025,"€6,03","€0,00",Auto Maintenance,💰 Checking,Compras Continente,✅,
,14/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,15/01/2025,"€11,50","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,15/01/2025,"€7,79","€0,00",ChatGPT,💳 Revolut,GPT subs,✅,
,15/01/2025,"€4,65","€0,00",Fun Money,💰 Checking,Café c Roddy Rhodes + Pão misto,✅,
,16/01/2025,"€2,10","€0,00",Fun Money,💰 Checking,Café c/ Eduardo,✅,
,16/01/2025,"€14,00","€0,00",Auto Maintenance,💰 Checking,Carregamento Andante,✅,
,16/01/2025,"€6,80","€0,00",Fun Money,💳 Revolut,IQADA Velha + Pão c chouriço,✅,
,18/01/2025,"€0,75","€0,00",Auto Maintenance,💰 Checking,Massa,✅,
,18/01/2025,"€15,27","€0,00",Auto Maintenance,💳 Revolut,Compras Pingo Doce,✅,
,18/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,19/01/2025,"€26,57","€0,00",Gasoline,💳 Revolut,Gasosa ,✅,
,20/01/2025,"€5,00","€0,00",Auto Maintenance,💳 Revolut,Limpeza das botas,✅,
,21/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,21/01/2025,"€1,85","€0,00",G,💳 Revolut,Talhas,✅,
,22/01/2025,"€3,65","€0,00",Fun Money,💰 Checking,Café para os pardais todos,✅,
,22/01/2025,"€1,20","€0,00",Fun Money,💳 Revolut,2 húngaros,✅,
,23/01/2025,"€4,37","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/01/2025,"€48,30","€0,00",Fun Money,💳 Revolut,TRW Subscription,✅,
,24/01/2025,"€2,59","€0,00",Auto Maintenance,💰 Checking,Chocolate e pão - PD,✅,
,24/01/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,25/01/2025,"€2,60","€0,00",Fun Money,💳 Revolut,Café + Nata - fonte nova,✅,
,25/01/2025,"€23,24","€0,00",Auto Maintenance,💳 Revolut,Medicação para dormir + café + águas c gás Mercadona,✅,
,25/01/2025,"€4,94","€0,00",Fun Money,💳 Revolut,IQADA + água pequena,✅,
,26/01/2025,"€15,82","€0,00",Dining Out,💳 Revolut,Jantar Pizzarte,✅,
,26/01/2025,"€1,43","€1,50",Fun Money,💰 Checking,Pão Continente + Reembolso mãe,✅,
,27/01/2025,"€14,00","€0,00",Auto Maintenance,💳 Revolut,Passe metro,✅,
,28/01/2025,,,,,,✅,
,29/01/2025,"€0,00","€2 051,80",↕️ Account Transfer,💰 Checking,Vencimento,✅,
,29/01/2025,"€1 707,58","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revolut,✅,
,29/01/2025,"€0,00","€1 707,58",↕️ Account Transfer,💳 Revolut,BCP -> Revolut,✅,
,29/01/2025,"€5,79","€0,00",Fun Money,💳 Revolut,IQADA + Barra ,✅,
,30/01/2025,"€1,80","€0,00",Fun Money,💰 Checking,Lanche Misto,✅,
,30/01/2025,"€10,57","€29,20",Auto Maintenance,💳 Revolut,Compras continente - reembolso piaçabas ,✅,
,30/01/2025,"€4,42","€11,20",Fun Money,💳 Revolut,"Pagamento das 5 gs (foram 3,3 real) - reembolso Gs emprestadas",✅,
,31/01/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,31/01/2025,"€27,10","€0,00",Auto Maintenance,💰 Checking,Compras para casa,✅,
,01/02/2025,"€7,15","€0,00",Fun Money,💰 Checking,Cinema c Rita + Inês,✅,
,02/02/2025,"€11,90","€0,00",Fun Money,💰 Checking,Flix Lisboa / Flix Porto,✅,
,03/02/2025,"€29,99","€0,00",Gym Membership,💰 Checking,Ginásio,✅,
,03/02/2025,"€3,00","€0,00",Auto Maintenance,💰 Checking,Arranjo camisa,✅,
,03/02/2025,"€4,65","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/02/2025,"€29,78","€0,00",Gasoline,💰 Checking,Gasosa,✅,
,04/02/2025,,,,,,,
,05/02/2025,"€4,05","€0,00",Fun Money,💰 Checking,Café + Húngaros c/ roddy + Croissant de chocolate,✅,
,05/02/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,05/02/2025,"€5,33","€0,00",Auto Maintenance,💰 Checking,Pão + Manteiga de amendoim,✅,
,06/02/2025,"€1,04","€0,00",Auto Maintenance,💰 Checking,Encargos de conta,✅,
,06/02/2025,"€30,00","€0,00",Auto Maintenance,💰 Checking,Passe Andante,✅,
,06/02/2025,"€28,00","€0,00",G,💳 Revolut,G,✅,
,06/02/2025,"€3,75","€0,00",Fun Money,💰 Checking,Café Ritual + Pão Misto Ritual,✅,
,06/02/2025,"€10,21","€0,00",Auto Maintenance,💰 Checking,Strepsils,✅,
,07/02/2025,"€2,80","€0,00",Auto Maintenance,💰 Checking,Viagens de metro,✅,
,07/02/2025,"€1,55","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/02/2025,"€2,25","€0,00",Fun Money,💰 Checking,Pão c fiambre,✅,
,07/02/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,07/02/2025,"€27,38","€0,00",Dining Out,💰 Checking,Bebidas + francesinha + sangria,✅,
,08/02/2025,"€2,00","€0,00",Fun Money,💳 Revolut,Café Eduardo Foz,✅,
,09/02/2025,"€8,88","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce,✅,
,09/02/2025,"€24,00","€0,00",Clothing,💳 Revolut,Chapéu Ralph,✅,
,10/02/2025,"€16,00","€0,00",Auto Maintenance,💰 Checking,Corte de Cabelo,✅,
,11/02/2025,"€1,55","€0,00",Gasoline,💰 Checking,Portagens,✅,
,11/02/2025,"€1,10","€0,00",Auto Maintenance,💰 Checking,Chá,✅,
,11/02/2025,"€2,25","€0,00",Fun Money,💰 Checking,Pão c fiambre,✅,
,12/02/2025,"€53,69","€50,00",Fun Money,💳 Revolut,Jordan Peterson + Reembolso,✅,
,12/02/2025,"€11,80","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,12/02/2025,"€2,25","€0,00",Fun Money,💰 Checking,Pão c fiambre,✅,
,13/02/2025,"€10 400,00","€0,00",Emergency Fund,💳 Revolut,Certificados de Aforro,✅,
,13/02/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,14/02/2025,"€20,39","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce + Lavagem Malhas,✅,
,15/02/2025,"€6,00","€0,00",Fun Money,💰 Checking,Finos,✅,
,15/02/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,16/02/2025,"€2,89","€0,00",Auto Maintenance,💰 Checking,Pasta dos dentes + 1 pão de mistura,✅,
,16/02/2025,"€24,90","€0,00",Clothing,💳 Revolut,Roupa de desporto,✅,
,17/02/2025,"€255,00","€0,00",Fun Money,💳 Revolut,Wireless Festival London bilhetes,✅,
,18/02/2025,"€26,28","€0,00",Fun Money,💰 Checking,Snob - CCV + IQADA velha,✅,
,18/02/2025,"€1,55","€0,00",Gasoline,💰 Checking,Portagens,✅,
,19/02/2025,"€2,20","€0,00",Fun Money,💰 Checking,Café + Nata,✅,
,20/02/2025,"€0,80","€0,00",Fun Money,💰 Checking,Cola 0 - CES,✅,
,21/02/2025,"€182,55","€0,00",Fun Money,💳 Revolut,Bilhetes Post,✅,
,21/02/2025,"€16,15","€0,00",G,💳 Revolut,Tabaco + Talhas + IQADA Velha,✅,
,21/02/2025,"€2,85","€0,00",Fun Money,💰 Checking,Pão Misto - Ritual,✅,
,22/02/2025,"€25,15","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,22/02/2025,"€13,90","€0,00",Auto Maintenance,💳 Revolut,Estendal,✅,
,23/02/2025,"€3,00","€0,00",Fun Money,💰 Checking,Aguas c gas Terraço c Prod,✅,
,23/02/2025,"€48,01","€0,00",Fun Money,💳 Revolut,TRW Subscription,✅,
,24/02/2025,"€375,00","€0,00",Auto Maintenance,💳 Revolut,Alinhadores Ferraz,✅,
,25/02/2025,"€4,65","€0,00",Gasoline,💰 Checking,Portagens,✅,
,25/02/2025,"€300,00","€0,00",Crypto,💳 Revolut,BTC,✅,
,25/02/2025,"€6,95","€0,00",Fun Money,💳 Revolut,Hungaros c Roddy e Zé + pao de agua + iqada velha,✅,
,26/02/2025,"€13,99","€0,00",Spotify,💳 Revolut,Spotify,✅,
,26/02/2025,"€0,00","€1 940,20",↕️ Account Transfer,💰 Checking,Vencimento,✅,
,26/02/2025,"€1 523,10","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,26/02/2025,"€0,00","€1 523,10",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,26/02/2025,"€0,35","€0,00",Fun Money,💰 Checking,Pão de água Ritual,✅,
,26/02/2025,"€325,00","€0,00",House Rent,💳 Revolut,Renda Fevereiro,✅,
,27/02/2025,"€1,20","€0,00",Fun Money,💰 Checking,Cola 0 + Pão em forma de croissant,✅,
,28/02/2025,"€9,46","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce,✅,
,28/02/2025,"€53,70","€0,00",Fun Money,💰 Checking,Canecas + Prego galeto - Lisboa + despesas de gasosa ao prod,✅,
,28/02/2025,"€216,00","€0,00",Crypto,💳 Revolut,Cripto,✅,
,28/02/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,28/02/2025,"€3,30","€0,00",Fun Money,💳 Revolut,Lanche paragem de serviço,✅,
,01/03/2025,"€16,02","€0,00",Fun Money,💳 Revolut,Prenda Prod,✅,
,02/03/2025,"€48,69","€0,00",Gasoline,💰 Checking,"Gasosa a 1,599",✅,
,02/03/2025,"€1,05","€0,00",Auto Maintenance,💰 Checking,Pão,✅,
,02/03/2025,"€2,45","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/03/2025,"€29,99","€0,00",Gym Membership,💰 Checking,Mensalidade Ginásio,✅,
,03/03/2025,"€4,80","€0,00",Fun Money,💰 Checking,IQADA velha,✅,
,04/03/2025,"€12,96","€0,00",Dining Out,💰 Checking,Tasquinha do leitão c/ mãe + café offshore,✅,
,05/03/2025,"€30,00","€0,00",Auto Maintenance,💰 Checking,Passe Andante,✅,
,06/03/2025,"€5,60","€0,00",Fun Money,💰 Checking,Cola 0 + IQADA Velha,✅,
,07/03/2025,"€158,29","€0,00",Car Property Tax,💳 Revolut,IUC,✅,
,07/03/2025,"€1,55","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/03/2025,"€2,38","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,07/03/2025,"€40,00","€0,00",G,💳 Revolut,G,✅,
,08/03/2025,"€1,20","€0,00",Fun Money,💰 Checking,Café Parque da Cidade,✅,
,08/03/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,09/03/2025,"€5,54","€0,00",Auto Maintenance,💰 Checking,Compras pingo doce,✅,
,10/03/2025,"€1,55","€0,00",Gasoline,💰 Checking,Portagens,✅,
,10/03/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,11/03/2025,,,,,,,
,12/03/2025,"€3,50","€4,80",Fun Money,💰 Checking,Pagamento de fino ao Reis + Reembolso IQADA André,✅,
,12/03/2025,"€11,75","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,12/03/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,12/03/2025,"€11,97","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce,✅,
,13/03/2025,"€6,95","€0,00",Fun Money,💰 Checking,Café Ritual c malta + Cola 0,✅,
,13/03/2025,"€11,40","€0,00",Dining Out,💳 Revolut,Arroz de pato,✅,
,14/03/2025,"€2,25","€0,00",Fun Money,💰 Checking,Pão c fiambre ritual,✅,
,14/03/2025,"€4,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,15/03/2025,"€17,20","€0,00",Dining Out,💰 Checking,Menu Run club foccacia + café c duda +panquecas c/ brocas,✅,
,15/03/2025,"€11,20","€0,00",G,💳 Revolut,Iqada velha + talhas,✅,
,16/03/2025,"€7,21","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce + Compras Mercadona,✅,
,17/03/2025,"€2,45","€0,00",Gasoline,💰 Checking,Portagens,✅,
,18/03/2025,"€0,80","€0,00",Fun Money,💰 Checking,Cola 0 ,✅,
,19/03/2025,,,,,,,
,20/03/2025,"€9,15","€0,00",Dining Out,💰 Checking,Arroz de pato ábaco c/ Dito,✅,
,20/03/2025,"€350,00","€0,00",Auto Maintenance,💰 Checking,Renda março,✅,
,20/03/2025,"€40,00","€0,00",G,💳 Revolut,G,✅,
,21/03/2025,"€10,36","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,21/03/2025,"€9,80","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,22/03/2025,"€0,00","€50,00",↕️ Account Transfer,💰 Checking,Prenda Silvinha,✅,
,22/03/2025,"€162,75","€0,00",Dining Out,💳 Revolut,Jantar Casarão,✅,
,22/03/2025,"€1,40","€0,00",Fun Money,💰 Checking,Bilhete Metro Mãe,✅,
,23/03/2025,"€4,00","€0,00",Fun Money,💰 Checking,Cafés c Tios,✅,
,23/03/2025,"€0,00","€180,00",↕️ Account Transfer,💳 Revolut,Prenda Mãe,✅,
,24/03/2025,"€16,00","€0,00",Auto Maintenance,💰 Checking,Barbeiro,✅,
,24/03/2025,"€16,00","€0,00",ChatGPT,💳 Revolut,GPT fevereiro e março,✅,
,24/03/2025,"€3,10","€0,00",Gasoline,💰 Checking,Portagens,✅,
,24/03/2025,"€37,21","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,,,,,,,,
,26/03/2025,"€46,54","€0,00",Fun Money,💳 Revolut,TRW Subscription,✅,
,26/03/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADAs velhas,✅,
,26/03/2025,"€2,25","€0,00",Fun Money,💰 Checking,Pão c fiambre Ritual,✅,
,26/03/2025,"€22,22","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,27/03/2025,"€0,00","€1 913,60",↕️ Account Transfer,💰 Checking,Vencimento,✅,
,27/03/2025,"€1 752,97","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,27/03/2025,"€0,00","€1 559,17",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,27/03/2025,"€3,05","€0,00",Emergency Fund,💰 Checking,Cola 0 + Pão com fiambre,✅,
,28/03/2025,"€11,10","€0,00",G,💳 Revolut,Tabaco + talhas,✅,
,28/03/2025,"€5,54","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,28/03/2025,"€4,78","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,30/03/2025,"€10,00","€0,00",Fun Money,💰 Checking,Pagamento Inscrição GoGym Games,✅,
,30/03/2025,"€5,47","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,30/03/2025,"€9,60","€0,00",Emergency Fund,💳 Revolut,IQADAs velhas,✅,
,31/03/2025,,,,,,,
,01/04/2025,"€30,00","€0,00",Auto Maintenance,💰 Checking,Passe andante,✅,
,01/04/2025,"€197,48","€0,00",Vacations,💳 Revolut,Voos Londres + malas,✅,
,02/04/2025,"€4,65","€0,00",Gasoline,💰 Checking,Portagens,✅,
,02/04/2025,"€29,99","€0,00",Gym Membership,💰 Checking,Mensalidade Ginásio,✅,
,02/04/2025,"€2,25","€0,00",Fun Money,💳 Revolut,Pão de agua c fiambre - ritual,✅,
,02/04/2025,"€1,78","€0,00",Auto Maintenance,💰 Checking,Pudins prota PD,✅,
,03/04/2025,"€0,80","€0,00",Fun Money,💰 Checking,Cola 0 Almoço,✅,
,04/04/2025,"€1,04","€0,00",Auto Maintenance,💰 Checking,Manutenção de conta,✅,
,05/04/2025,"€14,91","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,05/04/2025,"€9,60","€0,00",Emergency Fund,💳 Revolut,IQADA Velha,✅,
,06/04/2025,,,,,,,
,07/04/2025,,,,,,,
,08/04/2025,"€11,40","€0,00",Cell Phone Bill,💰 Checking,Carregamento Móvel,✅,
,09/04/2025,"€5,65","€0,00",Dining Out,💰 Checking,Pequenço Almoço Ritual + Lanche funeral Pedro Coelho,✅,
,09/04/2025,"€37,96","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,10/04/2025,"€0,80","€0,00",Fun Money,💰 Checking,Cola 0,✅,
,10/04/2025,"€467,00","€0,00",Crypto,💳 Revolut,Cripto,✅,
,10/04/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,11/04/2025,"€35,90","€0,00",Dining Out,💳 Revolut,Jantar Cantinho do Sushi,✅,
,11/04/2025,"€0,30","€0,00",Fun Money,💳 Revolut,Café Decatlhon,✅,
,11/04/2025,"€7,90","€0,00",Fun Money,💰 Checking,Bolsa Decathlon,✅,
,11/04/2025,"€7,11","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,11/04/2025,"€14,00","€0,00",Dining Out,💰 Checking,Jantar Pizzarte,✅,
,11/04/2025,,,,,,,
,12/04/2025,,,,,,,
,13/04/2025,,,,,,,
,14/04/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,15/04/2025,"€40,00","€0,00",G,💳 Revolut,G,✅,
,16/04/2025,"€4,65","€0,00",Gasoline,💰 Checking,Portagens,✅,
,16/04/2025,"€23,93","€0,00",Dining Out,💰 Checking,Jantar Yuko,✅,
,17/04/2025,"€9,80","€0,00",Dining Out,💰 Checking,Almoço empresa + cola,✅,
,18/04/2025,"€34,50","€0,00",Fun Money,💰 Checking,Prenda Ruben,✅,
,18/04/2025,"€16,00","€17,25",Fun Money,💳 Revolut,Café + Reembolso prenda Ruben - RP,✅,
,18/04/2025,"€4,99","€5,00",Fun Money,💰 Checking,Reis comprou-me IQADA,✅,
,18/04/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,19/04/2025,"€1,60","€0,00",Fun Money,💰 Checking,Café,✅,
,20/04/2025,"€8,51","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,21/04/2025,"€7,90","€0,00",Fun Money,💰 Checking,Terraço c kiki e Rubenx + bilhete de cinema Sinners,✅,
,21/04/2025,"€5,50","€0,00",Auto Maintenance,💰 Checking,Lavagem carro,✅,
,21/04/2025,"€24,99","€0,00",Gasoline,💰 Checking,Gasosa,✅,
,21/04/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,22/04/2025,"€2,25","€0,00",Fun Money,💰 Checking,Italiano c/ fiambre,✅,
,22/04/2025,"€19,15","€0,00",Dining Out,💰 Checking,Jantar despedida Carlão,✅,
,23/04/2025,"€6,20","€0,00",Gasoline,💰 Checking,Portagens,✅,
,23/04/2025,"€44,04","€0,00",Fun Money,💳 Revolut,TRW Subscription,✅,
,23/04/2025,"€20,00","€0,00",Fun Money,💰 Checking,Dorsal Meia-Maratona,✅,
,24/04/2025,"€161,34","€0,00",Clothing,💳 Revolut,Sapatilhas Aboutyou,✅,
,24/04/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,25/04/2025,"€0,00","€3 477,78",↕️ Account Transfer,💰 Checking,Vencimento + Bónus,✅,
,25/04/2025,"€3 004,34","€0,00",↕️ Account Transfer,💰 Checking,Transf BCP -> Revo,✅,
,25/04/2025,"€0,00","€3 004,42",↕️ Account Transfer,💳 Revolut,Transf BCP -> Revo,✅,
,25/04/2025,"€6,40","€0,00",Fun Money,💳 Revolut,Cervejas baixa mr pizza,✅,
,26/04/2025,"€15,45","€0,00",Dining Out,💰 Checking,Almoço Av Républica c Andrews,✅,
,26/04/2025,"€11,90","€0,00",Auto Maintenance,💰 Checking,Mantimentos Meia Maratona,✅,
,27/04/2025,"€34,90","€0,00",Fun Money,💳 Revolut,Fotos meia maratona,✅,
,27/04/2025,"€1,45","€0,00",Fun Money,💰 Checking,Batatas fritas pós meia,✅,
,28/04/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,29/04/2025,"€375,00","€0,00",House Rent,💳 Revolut,Renda Abril,✅,
,29/04/2025,"€8,17","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,30/04/2025,"€10,99","€0,00",Auto Maintenance,💰 Checking,Subscrição anual goodnotes,✅,
,30/04/2025,"€2,25","€0,00",Fun Money,💰 Checking,Pão c fiambre - ritual,✅,
,01/05/2025,"€3,00","€0,00",Fun Money,💰 Checking,Finos Porto,✅,
,01/05/2025,"€127,98","€40,00",Clothing,💳 Revolut,Calças + Sapatilhas + Prenda da minha irmã,✅,
,02/05/2025,"€30,00","€0,00",Auto Maintenance,💰 Checking,Passe,✅,
,03/05/2025,"€5,15","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/05/2025,"€1,50","€0,00",Auto Maintenance,💰 Checking,Água run club,✅,
,04/05/2025,"€40,00","€0,00",G,💳 Revolut,G,✅,
,04/05/2025,"€29,76","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,05/05/2025,"€29,99","€0,00",Gym Membership,💰 Checking,Mensalidade Ginásio,✅,
,05/05/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,06/05/2025,"€1,04","€0,00",Auto Maintenance,💰 Checking,Manutenção de conta,✅,
,06/05/2025,"€10,13","€0,00",Cell Phone Bill,💰 Checking,Carregamento móvel,✅,
,07/05/2025,"€15,63","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,07/05/2025,"€3,10","€0,00",Gasoline,💰 Checking,Portagens,✅,
,08/05/2025,"€2,60","€0,00",Fun Money,💰 Checking,Natas c Eduardo,✅,
,08/05/2025,,,,,,✅,
,09/05/2025,"€90,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,09/05/2025,"€18,30","€0,00",Dining Out,💰 Checking,Uber Eats,✅,
,10/05/2025,"€20,00","€0,00",Fun Money,💰 Checking,Café + espresso social hub,✅,
,11/05/2025,"€12,06","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,12/05/2025,"€16,00","€0,00",Auto Maintenance,💰 Checking,Barbeiro,✅,
,12/05/2025,"€43,10","€0,00",Gasoline,💰 Checking,Gasóleo,✅,
,12/05/2025,"€15,81","€0,00",Fun Money,💰 Checking,Bilhetes Flix Coimbra Guns,✅,
,13/05/2025,"€60,00","€0,00",Auto Maintenance,💰 Checking,Multa Missa 7o Dia Coelho,✅,
,13/05/2025,"€0,00","€61,00",Crypto,💰 Checking,Levantamento para pagar a multa,✅,
,14/05/2025,"€450,00","€0,00",House Rent,💳 Revolut,Renda Maio,✅,
,14/05/2025,"€13,00","€0,00",Fun Money,💰 Checking,Escalada c coelho,✅,
,15/05/2025,"€2,90","€0,00",Fun Money,💰 Checking,Cola 0 Almoço + pao de agua c fiambre,✅,
,15/05/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA velha,✅,
,16/05/2025,"€3,15","€0,00",Gasoline,💰 Checking,Portagens,✅,
,17/05/2025,"€61,30","€0,00",Dining Out,💰 Checking,Almoço Vila do conde + Casa Guedes,✅,
,17/05/2025,"€15,00","€0,00",Fun Money,💳 Revolut,Night out,✅,
,17/05/2025,"€24,52","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,21/05/2025,"€2,38","€0,00",Auto Maintenance,💰 Checking,Tomates Cherry,✅,
,21/05/2025,"€1,85","€0,00",Fun Money,💰 Checking,Café c Zé,✅,
,21/05/2025,"€40,00","€0,00",Auto Maintenance,💰 Checking,Dentista Arrábida,✅,
,22/05/2025,"€0,80","€0,00",Fun Money,💰 Checking,Cola 0 ,✅,
,22/05/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA,✅,
,22/05/2025,"€25,00","€0,00",Dining Out,💰 Checking,Francesinha Daniel Santiago,✅,
,23/05/2025,"€0,00","€2 205,49",↕️ Account Transfer,💰 Checking,Reembolso IRS,✅,
,23/05/2025,"€2 205,49","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,23/05/2025,"€0,00","€2 205,49",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,23/05/2025,"€29,40","€0,00",Dining Out,💰 Checking,Jantar Fabricio + David,✅,
,24/05/2025,"€5,31","€0,00",Clothing,💰 Checking,Meias Decatlhon,✅,
,24/05/2025,"€18,50","€0,00",Fun Money,💳 Revolut,Café Malawi,✅,
,24/05/2025,"€44,29","€0,00",Fun Money,💳 Revolut,The Real World Subscription,✅,
,24/05/2025,"€3,45","€0,00",Fun Money,💰 Checking,Pao c chouriço + Fino after show,✅,
,25/05/2025,"€7,04","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,26/05/2025,"€100,00","€0,00",Auto Maintenance,💳 Revolut,Ferraz Alinhadores,✅,
,26/05/2025,"€9,60","€0,00",Fun Money,💳 Revolut,IQADA Velha,✅,
,27/05/2025,"€10,52","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,28/05/2025,"€0,00","€1 958,60",↕️ Account Transfer,💰 Checking,Vencimento,✅,
,28/05/2025,"€1 534,84","€0,00",↕️ Account Transfer,💰 Checking,BCP -> Revo,✅,
,28/05/2025,"€0,00","€1 534,84",↕️ Account Transfer,💳 Revolut,BCP -> Revo,✅,
,29/05/2025,"€2,28","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,30/05/2025,"€10,04","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,31/05/2025,"€8,70","€0,00",Fun Money,💰 Checking,Água + Multa estacionamento,✅,
,31/05/2025,"€6,16","€0,00",Auto Maintenance,💰 Checking,Compras PD,✅,
,31/05/2025,"€0,00","€2,70",Auto Maintenance,💳 Revolut,Compras PD - parte do André,✅,
,31/05/2025,"€16,30","€0,00",Fun Money,💳 Revolut,Talhas + amber leaf + iqada,✅,
,01/06/2025,"€19,82","€0,00",Auto Maintenance,💳 Revolut,Visto UK,✅,
